"demoID","sipasID","username","subjectID","study_ID","school","sequence_order","demo_datetime","responseID","condition_value","response_iter","response_text","Resp_tot","Mental_terms_tot","Ment_stat_just_tot","Com_first_resp","response_datetime","lagtime_ms","accessCode","itemID","userID","sesID","dreamID","startDate","endDate","participantID","X"
356,121008,"2316",NA,"12SPlizzie","noSchool","BFCAGHDE","12/13/17 11:54",3132,"E",1,"she has a tooth proplum but she do not wants to go to dantis so she did not tell her mom",1,"1",1,1,"12/13/17 12:12",9013,"FASCPILOT2",1976,14378,"euc6e8vls3q010puog5amm3924","pub__9M6xabESN","12/13/17 11:54","12/13/17 11:54","2316",NA
459,133169,"3220",NA,"12SPlizzie","noSchool","EAGFBDCH","6/7/18 10:57",4024,"E",4,"to not go to school",1,"0",0,0,"6/7/18 11:00",7596,"FASCPILOT2",1976,16561,"20ndikueedk1ag6bb2t3r29ju5","pub_BIG5vlSIST","6/7/18 10:57","6/7/18 10:57","3220",NA
341,120877,"2211",NA,"12SPlizzie","noSchool","FCABHDGE","12/8/17 12:33",3032,"E",1,"She prioritizes her desire not to go to the dentist over her desire not to have a toothache or to be truthful to her mom.",1,"3",1,0,"12/8/17 12:49",931,"FASCPILOT2",1976,14241,"aqclvgvfeilr1lr69k748trj96","pub_mZ-ss1IgRU","12/8/17 12:33","12/8/17 12:33","2211",NA
442,133131,"3110",NA,"12SPlizzie","noSchool","EHGABFCD","6/6/18 12:32",3876,"E",1,"She doesn't want to go to the dentist",1,"1",1,1,"6/6/18 12:32",4841,"FASCPILOT2",1976,16394,"78e0aqa9fidnq9f3m5kd2ne2i6","pub_giBHUYCszh","6/6/18 12:31","6/6/18 12:31","3110",NA
457,133167,"3217",NA,"12SPlizzie","noSchool","DEAHCFGB","6/7/18 10:22",4007,"E",1,"jennifer is saying that her tooth aches so she doesn't want her mom to know so she doesn't go to the dentist.",1,"1",1,1,"6/7/18 10:29",1875,"FASCPILOT2",1976,16547,"cslpbef3uf416cmtnp15nu3ug0","pub_8hpZMc0EAW","6/7/18 10:22","6/7/18 10:22","3217",NA
330,120864,"2206",NA,"12SPlizzie","noSchool","EBHCGFDA","12/8/17 11:10",2856,"E",2,"She wants to keep doing the things that gave her the toothache in the first place",1,"1",1,0,"12/8/17 11:12",1476,"FASCPILOT2",1976,14214,"ig2t7vd8av1ejgrat0fbdu1bs6","pub_zwHOyQKdT_","12/8/17 11:10","12/8/17 11:10","2206",NA
401,133030,"3019",NA,"12SPlizzie","noSchool","GDECHFBA","6/4/18 10:11",3534,"E",1,"Jennifer might have done this because of the fact that she might have been afraid or worried about visiting the dentist office. Considering the fact that most young children tend to develop fears to things that might actually benefit them.",1,"3",1,1,"6/4/18 10:24",1732,"FASCPILOT2",1976,15943,"aljbunp92f49q8ag278cor7gh6","pub_~Uiau55O97","6/4/18 10:11","6/4/18 10:11","3019",NA
330,120864,"2206",NA,"12SPlizzie","noSchool","EBHCGFDA","12/8/17 11:10",2855,"E",1,"She doesn't want to go to the dentist",1,"1",1,1,"12/8/17 11:11",4681,"FASCPILOT2",1976,14214,"ig2t7vd8av1ejgrat0fbdu1bs6","pub_zwHOyQKdT_","12/8/17 11:10","12/8/17 11:10","2206",NA
455,133145,"3107",NA,"12SPlizzie","noSchool","BEGHAFDC","6/6/18 13:09",3988,"E",1,"she lies to her mom because she doesnt want to go to the dentist",1,"2",1,1,"6/6/18 13:11",2964,"FASCPILOT2",1976,16434,"vc4rc2s3k7o6raomk0vq37m2u1","pub_CfRURn0P@h","6/6/18 13:09","6/6/18 13:09","3107",NA
387,132762,"2911",NA,"12SPlizzie","noSchool","DGBFEHAC","5/23/18 11:18",3394,"E",1,"Jennifer lies to her mother about a toothache to avoid going to the dentist.  ",1,"1",1,1,"5/23/18 11:23",1030,"FASCPILOT2",1976,15776,"aj2fiehv75rmrh6svvfinkajb6","pub_ENLynF2HMy","5/23/18 11:18","5/23/18 11:18","2911",NA
390,132765,"2901",NA,"12SPlizzie","noSchool","ADEFCHBG","5/23/18 11:24",3415,"E",1,"Because she doesn't want to go to the dentist",1,"1",1,1,"5/23/18 11:27",1606,"FASCPILOT2",1976,15784,"1vsg130jtp1l0bham96uanjej5","pub_TxHaSUtcKD","5/23/18 11:24","5/23/18 11:24","2901",NA
472,133183,"3209",NA,"12SPlizzie","noSchool","ABCEGDFH","6/7/18 12:37",4092,"E",1,"She lies so she doesnt have to go to the dentist ",1,"1",1,1,"6/7/18 12:41",891,"FASCPILOT2",1976,16626,"ci26fiqoummej1dlar6udmm4l3","pub_92FQp2s3HI","6/7/18 12:37","6/7/18 12:37","3209",NA
351,121003,"2313",NA,"12SPlizzie","noSchool","AGCFDHBE","12/13/17 11:41",3098,"E",1,"Because she hates the dentist",1,"1",1,1,"12/13/17 11:46",707,"FASCPILOT2",1976,14371,"ldun6a0ebk95icv1rnlmbospk1","pub_8de6ZsCTSB","12/13/17 11:41","12/13/17 11:41","2313",NA
477,133188,"3218",NA,"12SPlizzie","noSchool","HFGCBEDA","6/7/18 12:40",4116,"E",1,"so she did't need to go to the dentist",1,"0",0,1,"6/7/18 12:44",1745,"FASCPILOT2",1976,16588,"76epsmgvnjpev7j032dnmdurq2","pub_PxYC97HEDu","6/7/18 11:20","6/7/18 11:20","3218",NA
406,133035,"3026",NA,"12SPlizzie","noSchool","GBHACEDF","6/4/18 10:29",3610,"E",1,"Jennifer lies to her mother about not having a toothache because she may not like the idea of going to the dentist and getting a tooth removed as it may bring her a lot of pain which indicates that she's gone through once before. ",1,"2",1,1,"6/4/18 10:52",1381,"FASCPILOT2",1976,15980,"fr789mvhv8p2puluh70jbsnpm2","pub_IbpoGPeI8G","6/4/18 10:29","6/4/18 10:29","3026",NA
476,133187,"3216",NA,"12SPlizzie","noSchool","EGCDHABF","6/7/18 12:39",4085,"E",1,"Jennifer had a toothache and she told her brother not to tell her not to take her to the dentists",1,"0",0,0,"6/7/18 12:41",-21136,"FASCPILOT2",1976,16637,"3okh2ofpv7kp1imspnebhk9gb6","pub_r-CsgY_oMS","6/7/18 12:39","6/7/18 12:39","3216",1
396,132771,"2912",NA,"12SPlizzie","noSchool","CEFDAHGB","5/23/18 11:44",3454,"E",1,"Her tooth hurts but doesn't want to tell her mother because she doesn't want to go to the dentist.",1,"2",1,1,"5/23/18 11:48",11214,"FASCPILOT2",1976,15812,"vstfnoctvqivkd8u8avqmrlll4","pub_~DRX7B2Fg4","5/23/18 11:44","5/23/18 11:44","2912",NA
432,133118,"3121",NA,"12SPlizzie","noSchool","GDABCEFH","6/6/18 10:14",3788,"E",1,"Jennifer doesn't want to go to the dentist. As she had already told her her brother not to tell mom.
",1,"1",1,1,"6/6/18 10:23",1283,"FASCPILOT2",1976,16248,"9qde74sdiucdq0st57it6nra61","pub_zFp4EyB9Bo","6/6/18 10:14","6/6/18 10:14","3121",NA
449,133139,"3103",NA,"12SPlizzie","noSchool","DCBGHEAF","6/6/18 12:53",3966,"E",1,"So that she doesn't go to the dentist. ",1,"0",0,0,"6/6/18 13:05",3218,"FASCPILOT2",1976,16420,"vk2slm6u86fnq2bagj430cgbo4","pub_MZPrhUcvVi","6/6/18 12:52","6/6/18 12:53","3103",1
459,133169,"3220",NA,"12SPlizzie","noSchool","EAGFBDCH","6/7/18 10:57",4030,"F",1,"she teaches her how to play",1,"0",0,0,"6/7/18 11:02",1360,"FASCPILOT2",1976,16561,"20ndikueedk1ag6bb2t3r29ju5","pub_BIG5vlSIST","6/7/18 10:57","6/7/18 10:57","3220",NA
473,133184,"3213",NA,"12SPlizzie","noSchool","BHDCAEGF","6/7/18 12:38",4206,"F",1,"They see the little girl alone so they to her and play with her",1,"0",0,0,"6/7/18 12:54",1831,"FASCPILOT2",1976,16632,"0v7eltggn64micdm0qplusdvt7","pub_h4jaW6p8vf","6/7/18 12:38","6/7/18 12:38","3213",NA
433,133119,"3122",NA,"12SPlizzie","noSchool","FCDABEGH","6/6/18 10:14",3774,"F",1,"By the expressions on the girls faces and the way they are standing they seem to be frustrated by the fact that the other girl was playing on the court at the time they had showed up to play. They were talking about her behind her back and they rudely wen",1,"3",1,1,"6/6/18 10:19",1643,"FASCPILOT2",1976,16249,"qsu60cal0j3shtbfbh11n1qsg6","pub_OFUM7EKGyC","6/6/18 10:14","6/6/18 10:14","3122",NA
440,133129,"3115",NA,"12SPlizzie","noSchool","AEHBCFGD","6/6/18 10:41",3846,"F",1,"the girls do what they do to make new friends with the sad lonely girl playing by her self",1,"2",1,1,"6/6/18 10:47",1089,"FASCPILOT2",1976,16286,"vp49pk7qkdta738ncq9qbdk491","pub_w-Wo0Y8dw3","6/6/18 10:41","6/6/18 10:41","3115",1
375,129434,"JEB_TEST_7",NA,"12SPlizzie","noSchool","ACEDHBGF","4/17/18 15:29",3292,"F",1,"TEST_TEST_TEST",NA,NA,NA,NA,"4/17/18 15:30",319,"FASCPILOT2",1976,15077,"l8m37se9f36npqs429t6lep723","pub_-ZedS2Rp54","4/17/18 15:28","4/17/18 15:29","JEB_TEST_7",NA
478,133189,"3214",NA,"12SPlizzie","noSchool","HGDFECBA","6/7/18 12:41",4150,"F",1,"the two girls agreed to bully the girls playing ball",1,"2",1,1,"6/7/18 12:46",917,"FASCPILOT2",1976,16636,"4mhfoflrv55paglbp054ig9kj2","pub_FQVUq@a6Wm","6/7/18 12:40","6/7/18 12:40","3214",NA
360,121015,"2308",NA,"12SPlizzie","noSchool","BCFDHAEG","12/13/17 12:42",3143,"F",1,"The girls go to play with the girl with the beach ball, because she was playing alone.",1,"0",0,1,"12/13/17 12:44",770,"FASCPILOT2",1976,14389,"kercc9jedag4j4qqdfo3lm3531","pub_nYcgZXhFAm","12/13/17 12:41","12/13/17 12:41","2308",NA
451,133141,"3105",NA,"12SPlizzie","noSchool","FHGADCEB","6/6/18 13:00",3956,"F",1,"The girls do this because they saw that the other girl was playing in the court all alone. So hey went o play with her so she wouldn't feel alone and what they did was an act of kindness.",1,"2",1,1,"6/6/18 13:02",783,"FASCPILOT2",1976,16412,"miadgoa3fie2s1569jkvmupd20","pub_b~cr@-QepS","6/6/18 12:44","6/6/18 12:44","3105",NA
402,133031,"3021",NA,"12SPlizzie","noSchool","CBHAGDFE","6/4/18 10:12",3531,"F",1,"they walked over to play with the lonely girl ",1,"1",1,1,"6/4/18 10:24",1434,"FASCPILOT2",1976,15944,"1nf5ms0v5pvn1rbmgehi8gtij4","pub_bwRrF@OlM3","6/4/18 10:11","6/4/18 10:11","3021",NA
448,133138,"3112",NA,"12SPlizzie","noSchool","DBHECAGF","6/6/18 12:53",3953,"F",1,"They felt bad for the other girl so they decided to play with her. ",1,"2",1,1,"6/6/18 13:01",1011,"FASCPILOT2",1976,16419,"tmdla8cakh4fp01mrng9cgk6s1","pub_TRrkcAV5tw","6/6/18 12:52","6/6/18 12:53","3112",1
364,121020,"2305",NA,"12SPlizzie","noSchool","BECHGDAF","12/13/17 12:57",3191,"F",1,"Exclude another girl",1,"0",0,0,"12/13/17 12:59",1075,"FASCPILOT2",1976,14397,"iscgcmelj9itpi54n4tibui3s3","pub_tF9rphrLpp","12/13/17 12:56","12/13/17 12:56","2305",NA
383,132758,"2913",NA,"12SPlizzie","noSchool","GFCHADEB","5/23/18 10:30",3348,"F",3,"They just talk and watch her play alone and then they come to her to play with them",1,"0",0,1,"5/23/18 10:33",1403,"FASCPILOT2",1976,15733,"f4nei50el4qabnacua2si65eq1","pub_dgiGhO1D~o","5/23/18 10:30","5/23/18 10:30","2913",NA
330,120864,"2206",NA,"12SPlizzie","noSchool","EBHCGFDA","12/8/17 11:10",2867,"F",1,"Because they feel bad for the lonely girl",1,"2",1,1,"12/8/17 11:18",3832,"FASCPILOT2",1976,14214,"ig2t7vd8av1ejgrat0fbdu1bs6","pub_zwHOyQKdT_","12/8/17 11:10","12/8/17 11:10","2206",NA
477,133188,"3218",NA,"12SPlizzie","noSchool","HFGCBEDA","6/7/18 12:40",4089,"F",1,"so she would't be by her slef",1,"0",0,0,"6/7/18 12:41",932,"FASCPILOT2",1976,16588,"76epsmgvnjpev7j032dnmdurq2","pub_PxYC97HEDu","6/7/18 11:20","6/7/18 11:20","3218",NA
466,133177,"3205",NA,"12SPlizzie","noSchool","GHCDFAEB","6/7/18 12:37",4080,"F",1,"she was all alone",1,"0",0,0,"6/7/18 12:41",1256,"FASCPILOT2",1976,16624,"q7jq8058f0ql9gekhbu0mamfa5","pub_CnN-vcElsR","6/7/18 12:37","6/7/18 12:37","3205",NA
390,132765,"2901",NA,"12SPlizzie","noSchool","ADEFCHBG","5/23/18 11:24",3419,"F",1,"To be friendly to the other girl",1,"1",1,0,"5/23/18 11:28",2780,"FASCPILOT2",1976,15784,"1vsg130jtp1l0bham96uanjej5","pub_TxHaSUtcKD","5/23/18 11:24","5/23/18 11:24","2901",NA
383,132758,"2913",NA,"12SPlizzie","noSchool","GFCHADEB","5/23/18 10:30",3346,"F",1,"She sees a girl by herself or playing by herself and she is lonely, so the two best friends see her alone and both friends were asking each other on what to do with her.",1,"1",1,0,"5/23/18 10:32",11565,"FASCPILOT2",1976,15733,"f4nei50el4qabnacua2si65eq1","pub_dgiGhO1D~o","5/23/18 10:30","5/23/18 10:30","2913",NA
444,133134,"3105",NA,"12SPlizzie","noSchool","GEAFHDCB","6/6/18 12:44",3917,"F",1,"The girls do this because they saw a girl playing in the court alone and she looked sad. They wanted to play with her so she doesn't feel alone and sad because no one wants to play with her. They are doing an act of kindness",NA,NA,NA,NA,"6/6/18 12:52",1845,"FASCPILOT2",1976,16425,"adrf2s14vmupngh7c9o96eiim5","pub_9Ka8k5qh~c","6/6/18 13:00","6/6/18 13:00","3105",1
452,133142,"3111",NA,"12SPlizzie","noSchool","EDGACBHF","6/6/18 13:03",3987,"F",1,"They saw she was by her self and felt bad so they walked up to her.",1,"1",1,1,"6/6/18 13:11",1218,"FASCPILOT2",1976,16427,"jvs0rglprunvnmdrpcs1upkfc0","pub_bAmDdTAcil","6/6/18 13:03","6/6/18 13:03","3111",NA
431,133117,"3119",NA,"12SPlizzie","noSchool","HBGDEFAC","6/6/18 10:13",3803,"F",1,"They saw that the little girl was very solitary and they probably felt bad for her, so what they did was they were being polite by playing with her to not feel solitary",1,"3",1,1,"6/6/18 10:27",7537,"FASCPILOT2",1976,16246,"i7dtiioq32o29g2r7qqu591o65","pub_I0Ph9W7P7u","6/6/18 10:13","6/6/18 10:13","3119",1
407,133036,"3027",NA,"12SPlizzie","noSchool","ACGFHBED","6/4/18 10:30",3554,"F",1,"the girls wanted to be nice to the girl ,that was lonely",1,"3",1,1,"6/4/18 10:33",5840,"FASCPILOT2",1976,15982,"v527cipd76jeh05ejsa8d9n166","pub_T4_W8~3Iax","6/4/18 10:29","6/4/18 10:29","3027",NA
421,133051,"3005",NA,"12SPlizzie","noSchool","FDHCGBEA","6/4/18 11:46",3693,"F",1,"they wanted to help the girl out since she was lonely. the girl who was lonely didn't have anyone to play with and so nearby girls saw her and joined her",1,"3",1,1,"6/4/18 11:48",1551,"FASCPILOT2",1976,16067,"gigkdveo6ta2b9cn26ql7s1cq6","pub_yxDfDtvfug","6/4/18 11:46","6/4/18 11:46","3005",1
449,133139,"3103",NA,"12SPlizzie","noSchool","DCBGHEAF","6/6/18 12:53",3980,"F",2,"They got mad at the girl for looking back and went to confront her.",1,"1",1,0,"6/6/18 13:09",514,"FASCPILOT2",1976,16420,"vk2slm6u86fnq2bagj430cgbo4","pub_MZPrhUcvVi","6/6/18 12:52","6/6/18 12:53","3103",1
332,120866,"2209",NA,"12SPlizzie","noSchool","BDFHCAEG","12/8/17 11:16",2866,"F",1,"They think she is lonely",1,"2",1,1,"12/8/17 11:18",948,"FASCPILOT2",1976,14220,"bb3psupbruiup6o8p6248erp43","pub_fnMEUAiKmJ","12/8/17 11:16","12/8/17 11:16","2209",NA
404,133033,"3023",NA,"12SPlizzie","noSchool","ECADGFHB","6/4/18 10:23",3569,"F",1,"The girls do what they do in the story because they wanted to help the girl out or tell her off.",2,"1",1,0,"6/4/18 10:36",1931,"FASCPILOT2",1976,15965,"893hgbl360ploj5qmo7d7ip7c7","pub_C8hDixitj5","6/4/18 10:23","6/4/18 10:23","3023",NA
341,120877,"2211",NA,"12SPlizzie","noSchool","FCABHDGE","12/8/17 12:33",2936,"F",2,"They are jealous of the girl playing with the ball and they want to play with the ball.",1,"1",1,0,"12/8/17 12:36",987,"FASCPILOT2",1976,14241,"aqclvgvfeilr1lr69k748trj96","pub_mZ-ss1IgRU","12/8/17 12:33","12/8/17 12:33","2211",NA
355,121007,"2312",NA,"12SPlizzie","noSchool","FADEGBHC","12/13/17 11:42",3088,"F",3,NA,NA,NA,NA,NA,"12/13/17 11:45",1939,"FASCPILOT2",1976,14375,"060fcv1rm58rm3jbj3ih8t6t62","pub_ZVFFDQ0Ahf","12/13/17 11:41","12/13/17 11:42","2312",NA
346,120882,"2203",NA,"12SPlizzie","noSchool","CHBDEAGF","12/8/17 12:40",3008,"F",1,"They see a girl playing alone and deicde to help",1,"1",1,0,"12/8/17 12:44",705,"FASCPILOT2",1976,14248,"hakdjmmdtc8jq13va46mmfoti5","pub_Qj43thKS_v","12/8/17 12:40","12/8/17 12:40","2203",NA
382,132756,"2915",NA,"12SPlizzie","noSchool","HGEDFCAB","5/23/18 10:08",3331,"F",1,"Because so that they don't want her to keep on playing by herself and feel lonely.",1,"2",1,1,"5/23/18 10:15",4050,"FASCPILOT2",1976,15702,"l8ncu0t9ept9v272glmgklvl80","pub_tmv2IJrp0N","5/23/18 10:08","5/23/18 10:08","2915",NA
396,132771,"2912",NA,"12SPlizzie","noSchool","CEFDAHGB","5/23/18 11:44",3458,"F",1,"The girls wanted to play with the other girl because she was playing alone with nobody to play with her,",1,"1",1,1,"5/23/18 11:50",1551,"FASCPILOT2",1976,15812,"vstfnoctvqivkd8u8avqmrlll4","pub_~DRX7B2Fg4","5/23/18 11:44","5/23/18 11:44","2912",NA
344,120880,"2207",NA,"12SPlizzie","noSchool","HBDECFAG","12/8/17 12:38",2995,"F",1,"The girls join the other girl playing because she seems lonely.",1,"1",1,1,"12/8/17 12:43",1486,"FASCPILOT2",1976,14246,"tkvrqafuvm1rci5cmm65k5le17","pub_cbpGpKcpAp","12/8/17 12:38","12/8/17 12:38","2207",NA
399,133028,"3022",NA,"12SPlizzie","noSchool","ECBGDFHA","6/4/18 10:11",3523,"F",1,"They think that the other girl is weird.",1,"1",1,0,"6/4/18 10:21",2104,"FASCPILOT2",1976,15941,"ggkcldho2mtr08676j85dnn2e7","pub_6-bMv3IYRl","6/4/18 10:11","6/4/18 10:11","3022",NA
447,133137,"3102",NA,"12SPlizzie","noSchool","BDEGFHCA","6/6/18 12:45",3921,"F",1,"They go to her to bully her",1,"1",1,1,"6/6/18 12:53",2940,"FASCPILOT2",1976,16414,"ktoal7nl85gu2kt6aaccnecfj2","pub_1PtBCzbo_n","6/6/18 12:45","6/6/18 12:45","3102",NA
460,133170,"3218",NA,"12SPlizzie","noSchool","GCAFDBEH","6/7/18 11:20",4035,"G",1,"she fearful",1,"1",1,0,"6/7/18 11:21",7998,"FASCPILOT2",1976,16588,"76epsmgvnjpev7j032dnmdurq2","pub_PxYC97HEDu","6/7/18 11:20","6/7/18 11:20","3218",1
343,120879,"2210",NA,"12SPlizzie","noSchool","GHAEBCFD","12/8/17 12:37",2955,"G",1,"She is afraid of the man who appears to be running towards her, and because the sky is darkened and it appears to be night, the woman may be somewhat afraid of a stranger running at her, possibly to attack or rob her.",1,"2",1,1,"12/8/17 12:39",7392,"FASCPILOT2",1976,14245,"5uok530ffd0c3uq631v1gad0i1","pub_8cyxL_6Pyp","12/8/17 12:37","12/8/17 12:37","2210",NA
413,133042,"3029-redo",NA,"12SPlizzie","noSchool","BADHGCEF","6/4/18 10:49",3634,"G",1,"In this story, an old woman is walking down the street in the night. A man, who doesn't have a watch on him, runs up to her to ask what time it was. The old lady, however, flinched and got scared. She did this because she thought the man was going to stea",1,"2",1,1,"6/4/18 11:05",1690,"FASCPILOT2",1976,15999,"38h1fjrhrsm8eu2kbeb196fok5","pub_Gq1NJ2BDGZ","6/4/18 10:49","6/4/18 10:49","3029-redo",NA
397,132773,"2902",NA,"12SPlizzie","noSchool","GACHBFED","5/23/18 11:57",3479,"G",1,"The lady gets scared because she thought that the guy was going to do something to her so thats why she reacted that way.",1,"2",1,1,"5/23/18 11:58",3416,"FASCPILOT2",1976,15821,"p4c96o631pbd1dkn20li7tu0r2","pub_0bmXnf~TmK","5/23/18 11:56","5/23/18 11:56","2902",NA
459,133169,"3220",NA,"12SPlizzie","noSchool","EAGFBDCH","6/7/18 10:57",4029,"G",1,"she is scared ",1,"1",1,0,"6/7/18 11:01",3240,"FASCPILOT2",1976,16561,"20ndikueedk1ag6bb2t3r29ju5","pub_BIG5vlSIST","6/7/18 10:57","6/7/18 10:57","3220",NA
444,133134,"3105",NA,"12SPlizzie","noSchool","GEAFHDCB","6/6/18 12:44",3894,"G",1,"The lady does this because she do",1,"0",0,0,"6/6/18 12:46",5504,"FASCPILOT2",1976,16412,"miadgoa3fie2s1569jkvmupd20","pub_b~cr@-QepS","6/6/18 12:44","6/6/18 12:44","3105",1
336,120870,"2213",NA,"12SPlizzie","noSchool","GFACHEBD","12/8/17 11:22",2907,"G",1,"she's scared and alone",1,"1",1,0,"12/8/17 11:22",2718,"FASCPILOT2",1976,14226,"1l2f8p85s1kajk0dfflauehcu2","pub_HsKiNzcSbn","12/8/17 11:21","12/8/17 11:22","2213",NA
396,132771,"2912",NA,"12SPlizzie","noSchool","CEFDAHGB","5/23/18 11:44",3477,"G",1,"The lady got scared when the strange man approached her but he was just asking for the time",1,"1",1,0,"5/23/18 11:57",6369,"FASCPILOT2",1976,15812,"vstfnoctvqivkd8u8avqmrlll4","pub_~DRX7B2Fg4","5/23/18 11:44","5/23/18 11:44","2912",NA
472,133183,"3209",NA,"12SPlizzie","noSchool","ABCEGDFH","6/7/18 12:37",4105,"G",1,"She is scared the guy is trying to harm her",1,"1",1,1,"6/7/18 12:42",2298,"FASCPILOT2",1976,16626,"ci26fiqoummej1dlar6udmm4l3","pub_92FQp2s3HI","6/7/18 12:37","6/7/18 12:37","3209",NA
354,121006,"2306",NA,"12SPlizzie","noSchool","HABGCDEF","12/13/17 11:42",3077,"G",1,"I have no idea what this is about.",NA,NA,NA,NA,"12/13/17 11:44",1687,"FASCPILOT2",1976,14374,"4t0ddjh4ccqej4riagdtim1oj0","pub_qpPZWpZpyY","12/13/17 11:41","12/13/17 11:41","2306",NA
345,120881,"2204",NA,"12SPlizzie","noSchool","CEBFAHGD","12/8/17 12:39",3020,"G",1,"The lady must've been scared since she didn't know thee guy was coming towards her and reacted the way she did",1,"2",1,0,"12/8/17 12:46",3559,"FASCPILOT2",1976,14247,"d6ssemjet63jgaiqgq86mo2422","pub_8py63J0zxo","12/8/17 12:39","12/8/17 12:39","2204",NA
386,132761,"2917",NA,"12SPlizzie","noSchool","FCHBDAGE","5/23/18 11:14",3420,"G",1,"She was scared that the man would rob her because it is late at night.",1,"1",1,1,"5/23/18 11:28",1643,"FASCPILOT2",1976,15774,"6vk1gr0db2t1t32ubdpgb5jo60","pub_sIykpjeAPx","5/23/18 11:14","5/23/18 11:14","2917",NA
353,121005,"2309",NA,"12SPlizzie","noSchool","GCAHDFEB","12/13/17 11:41",3073,"G",1,"The reason the lady acted in that is because of the area she was unsafe and late at night and having someone walk up to you in that setting would make anyone terrifiyed
",1,"1",1,0,"12/13/17 11:43",3883,"FASCPILOT2",1976,14372,"he1c7vb2vju738i2etsvh1vqe7","pub_-jNHOHD@o0","12/13/17 11:41","12/13/17 11:41","2309",NA
375,129434,"JEB_TEST_7",NA,"12SPlizzie","noSchool","ACEDHBGF","4/17/18 15:29",3291,"G",1,NA,NA,NA,NA,NA,"4/17/18 15:30",1349,"FASCPILOT2",1976,15077,"l8m37se9f36npqs429t6lep723","pub_-ZedS2Rp54","4/17/18 15:28","4/17/18 15:29","JEB_TEST_7",NA
406,133035,"3026",NA,"12SPlizzie","noSchool","GBHACEDF","6/4/18 10:29",3561,"G",2,"The lady may react as if her life is in danger because she may be scared by the idea of seeing a broken glass in the middle of the night, as something may have occurred involving the man who is running towards her.",1,"1",0,1,"6/4/18 10:35",2503,"FASCPILOT2",1976,15980,"fr789mvhv8p2puluh70jbsnpm2","pub_IbpoGPeI8G","6/4/18 10:29","6/4/18 10:29","3026",NA
460,133170,"3218",NA,"12SPlizzie","noSchool","GCAFDBEH","6/7/18 11:20",4036,"G",2,"did't want to get mug",1,"1",1,0,"6/7/18 11:22",2996,"FASCPILOT2",1976,16588,"76epsmgvnjpev7j032dnmdurq2","pub_PxYC97HEDu","6/7/18 11:20","6/7/18 11:20","3218",1
469,133180,"2303",NA,"12SPlizzie","noSchool","FGACBEHD","6/7/18 12:37",4088,"G",2,NA,NA,NA,NA,NA,"6/7/18 12:41",2702,"FASCPILOT2",1976,14388,"47b408el5fneqpob850hlos9i6","pub_BKb-HRVwzC","12/13/17 12:41","12/13/17 12:41","2303",NA
461,133172,"3212",NA,"12SPlizzie","noSchool","ABCHFEGD","6/7/18 12:36",4112,"G",1,"She is scared of the guy because she thinks hes going to rob her and mug her.",1,"2",1,1,"6/7/18 12:43",1491,"FASCPILOT2",1976,16619,"dqi7l5igjk4gt6lgii9fn0fce1","pub_j_kJ_6IYIA","6/7/18 12:36","6/7/18 12:36","3212",NA
445,133135,"3101",NA,"12SPlizzie","noSchool","BCADHGFE","6/6/18 12:44",3928,"G",1,"It was late at night and she was alone. She had assumed the man going after him was going to rob him.",1,"1",1,1,"6/6/18 12:55",1709,"FASCPILOT2",1976,16413,"oi4dd17jltmks9qqlag73f73o7","pub_e6b-uGG0aV","6/6/18 12:44","6/6/18 12:44","3101",NA
460,133170,"3218",NA,"12SPlizzie","noSchool","GCAFDBEH","6/7/18 11:20",4035,"G",1,"she fearful",NA,NA,NA,NA,"6/7/18 11:21",7998,"FASCPILOT2",1976,16635,"tff2tru6h4uspk50roqhpu9lu1","pub_CW~r@4Uhqk","6/7/18 12:40","6/7/18 12:40","3218",1
330,120864,"2206",NA,"12SPlizzie","noSchool","EBHCGFDA","12/8/17 11:10",2864,"G",2,"She thinks the shady guy might rob, murder and/or kidnap her
",1,"1",1,1,"12/8/17 11:17",1163,"FASCPILOT2",1976,14214,"ig2t7vd8av1ejgrat0fbdu1bs6","pub_zwHOyQKdT_","12/8/17 11:10","12/8/17 11:10","2206",NA
448,133138,"3112",NA,"12SPlizzie","noSchool","DBHECAGF","6/6/18 12:53",3949,"G",1,"She is scared because she is walking in the dark and she thought the man was going to hurt her. ",1,"2",1,1,"6/6/18 13:00",1284,"FASCPILOT2",1976,16419,"tmdla8cakh4fp01mrng9cgk6s1","pub_TRrkcAV5tw","6/6/18 12:52","6/6/18 12:53","3112",1
399,133028,"3022",NA,"12SPlizzie","noSchool","ECBGDFHA","6/4/18 10:11",3508,"G",1,"she does not know what the man running a her wants on a dark street.",1,"2",1,0,"6/4/18 10:17",1230,"FASCPILOT2",1976,15941,"ggkcldho2mtr08676j85dnn2e7","pub_6-bMv3IYRl","6/4/18 10:11","6/4/18 10:11","3022",NA
341,120877,"2211",NA,"12SPlizzie","noSchool","FCABHDGE","12/8/17 12:33",3026,"G",2,"She is sick.",1,"0",0,0,"12/8/17 12:47",1627,"FASCPILOT2",1976,14241,"aqclvgvfeilr1lr69k748trj96","pub_mZ-ss1IgRU","12/8/17 12:33","12/8/17 12:33","2211",NA
